公司代码,公司简称,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
002394,联发股份,江苏联发纺织股份有限公司,Jiangsu lianfa textile Co.Ltd.,江苏省南通市海安县城东镇恒联路88号,002394,联发股份,2010-04-23,"323,700,000","323,700,000",,,,0,0,华东,江苏,南通市,C 制造业,www.lianfa.cn
002395,双象股份,无锡双象超纤材料股份有限公司,"WUXI DOUBLE ELEPHANT MICRO FIBRE MATERIAL CO.,LTD",江苏省无锡市新区鸿山街道后宅中路,002395,双象股份,2010-04-29,"178,806,000","178,786,275",,,,0,0,华东,江苏,无锡市,C 制造业,www.sxcxgf.com
002396,星网锐捷,福建星网锐捷通讯股份有限公司,"Fujian Star-net Communication Co.,Ltd.",福建省福州市仓山区金山大道618号桔园洲星网锐捷科技园19-22栋,002396,星网锐捷,2010-06-23,"539,111,233","526,590,000",,,,0,0,华东,福建,福州市,C 制造业,www.star-net.cn
002397,梦洁股份,湖南梦洁家纺股份有限公司,"Hunan Mendale Hometextile Co.,LTD",湖南省长沙市高新技术产业开发区麓谷产业基地谷苑路168号,002397,梦洁股份,2010-04-29,"678,395,504","331,623,355",,,,0,0,华中,湖南,长沙市,C 制造业,www.mendale.com
002398,建研集团,厦门市建筑科学研究院集团股份有限公司,"XIAMEN ACADEMY OF BUILDING RESEARCH GROUP CO.,LTD.",福建省厦门市思明区湖滨南路62号,002398,建研集团,2010-05-06,"342,732,000","254,894,538",,,,0,0,华东,福建,厦门市,M 科研服务,www.xmabr.com
002399,海普瑞,深圳市海普瑞药业股份有限公司,"SHENZHEN HEPALINK PHARMACEUTICAL CO.,LTD.",广东省深圳市南山区松坪山郎山路21号,002399,海普瑞,2010-05-06,"1,247,201,704","1,247,201,704",,,,0,0,华南,广东,深圳市,C 制造业,www.hepalink.com
002400,省广股份,广东省广告集团股份有限公司,"Guangdong Advertising Group CO.,Ltd.",广东省广州市越秀区东风东路745号之二,002400,省广股份,2010-05-06,"1,176,134,599","1,097,061,001",,,,0,0,华南,广东,广州市,L 商务服务,www.gdadc.com
002401,中海科技,中海网络科技股份有限公司,"China Shipping Network Technology Co., Ltd.",上海市浦东新区民生路600号,002401,中海科技,2010-05-06,"303,240,000","300,307,962",,,,0,0,华东,上海,上海市,I 信息技术,www.cnshippingnt.com
002402,和而泰,深圳和而泰智能控制股份有限公司,"Shenzhen H&T Intelligent Control Co.,Ltd.",广东省深圳市南山区高新南区科技南十路6号深圳航天科技创新研究院大厦D座10楼1010-1011,002402,和而泰,2010-05-11,"332,182,032","242,252,850",,,,0,0,华南,广东,深圳市,C 制造业,www.szhittech.com
002403,爱仕达,浙江爱仕达电器股份有限公司,"ZHEJIANG AISHIDA ELECTRIC CO., LTD.",浙江省温岭市经济开发区科技路2号,002403,爱仕达,2010-05-11,"350,320,801","289,097,250",,,,0,0,华东,浙江,台州市,C 制造业,www.chinaasd.com
002404,嘉欣丝绸,浙江嘉欣丝绸股份有限公司,"Zhejiang Jiaxin Silk Corp.,Ltd",浙江省嘉兴市中环西路588号,002404,嘉欣丝绸,2010-05-11,"520,650,000","398,980,888",,,,0,0,华东,浙江,嘉兴市,C 制造业,www.jxsilk.cn
002405,四维图新,北京四维图新科技股份有限公司,"NavInfo Co.,Ltd.",北京市海淀区学院路7号弘彧大厦10层1002A室,002405,四维图新,2010-05-18,"1,066,736,265","998,677,062",,,,0,0,华北,北京,北京市,I 信息技术,www.navinfo.com
002406,远东传动,许昌远东传动轴股份有限公司,"Xuchang Yuandong Drive Shaft CO.,Ltd.",河南省许昌市北郊尚集镇,002406,远东传动,2010-05-18,"561,000,000","397,131,318",,,,0,0,华中,河南,许昌市,C 制造业,www.yodonchina.com
002407,多氟多,多氟多化工股份有限公司,"Do-Fluoride Chemicals Co., Ltd",河南省焦作市中站区焦克路,002407,多氟多,2010-05-18,"628,105,387","475,665,903",,,,0,0,华中,河南,焦作市,C 制造业,www.dfdchem.com
002408,齐翔腾达,淄博齐翔腾达化工股份有限公司,"ZIBO QIXIANG TENGDA CHEMICAL CO.,LTD.",山东省淄博市临淄区胶厂南路1号,002408,齐翔腾达,2010-05-18,"1,775,209,253","1,639,297,227",,,,0,0,华东,山东,淄博市,C 制造业,www.qxtdgf.com
002409,雅克科技,江苏雅克科技股份有限公司,"Jiangsu Yoke Technology Co., Ltd.",江苏省无锡宜兴经济开发区荆溪北路,002409,雅克科技,2010-05-25,"332,640,000","165,060,000",,,,0,0,华东,江苏,无锡市,C 制造业,www.yokechem.com
002410,广联达,广联达科技股份有限公司,GLODON COMPANY LIMITED,北京市海淀区西北旺东路10号院东区13号楼,002410,广联达,2010-05-25,"1,119,361,939","866,144,691",,,,0,0,华北,北京,北京市,I 信息技术,www.glodon.com
002411,必康股份,江苏必康制药股份有限公司,JiangSu Bicon Pharmaceutical Listed Company,江苏省如东县沿海经济开发区黄海三路12号,002411,必康股份,2010-05-25,"1,532,283,909","280,932,355",,,,0,0,华东,江苏,南通市,C 制造业,www.jjjkj.com.cn
002412,汉森制药,湖南汉森制药股份有限公司,"Hunan Hansen Pharmaceutical Co.,Ltd.",湖南省益阳市银城南路龙岭工业园,002412,汉森制药,2010-05-25,"296,000,000","286,775,000",,,,0,0,华中,湖南,益阳市,C 制造业,www.hansenzy.com
002413,雷科防务,江苏雷科防务科技股份有限公司,"JIANGSU LEIKE DEFENSE TECHNOLOGY CO., LTD.",江苏省常州市武进区礼嘉镇建东村建华路南,002413,雷科防务,2010-05-28,"983,938,862","708,262,412",,,,0,0,华东,江苏,常州市,C 制造业,www.racodf.com
002414,高德红外,武汉高德红外股份有限公司,"Wuhan Guide Infrared CO.,LTD",湖北省武汉市东湖开发区黄龙山南路6号,002414,高德红外,2010-07-16,"600,000,000","464,876,646",,,,0,0,华中,湖北,武汉市,C 制造业,www.wuhan-guide.com
002415,海康威视,杭州海康威视数字技术股份有限公司,"HANGZHOU HIKVISION DIGITAL TECHNOLOGY CO., LTD",浙江省杭州市滨江区阡陌路555号,002415,海康威视,2010-05-28,"6,103,158,379","4,706,464,233",,,,0,0,华东,浙江,杭州市,C 制造业,www.hikvision.com
002416,爱施德,深圳市爱施德股份有限公司,"Shenzhen Aisidi CO.,LTD.",广东省深圳市福田区泰然大道东泰然劲松大厦20F,002416,爱施德,2010-05-28,"991,384,839","971,355,402",,,,0,0,华南,广东,深圳市,F 批发零售,www.aisidi.com
002417,三元达,福建三元达通讯股份有限公司,"Fujian Sunnada Communication Co.,Ltd",福建省福州市鼓楼区五凤街道软件大道89号福州软件园产业基地二期7#楼,002417,三元达,2010-06-01,"270,000,000","207,995,491",,,,0,0,华东,福建,福州市,C 制造业,www.sunnada.com
002418,康盛股份,浙江康盛股份有限公司,"ZHE JIANG KANGSHENG CO.,LTD.",浙江省杭州市淳安县千岛湖镇康盛路268号,002418,康盛股份,2010-06-01,"1,136,400,000","553,608,276",,,,0,0,华东,浙江,杭州市,C 制造业,www.kasun.cn
002419,天虹商场,天虹商场股份有限公司,"RAINBOW DEPARTMENT STORE CO.,LTD.",广东省深圳市南山区中心路（深圳湾段）3019号天虹大厦9-14楼、17-20楼,002419,天虹商场,2010-06-01,"800,200,000","799,921,000",,,,0,0,华南,广东,深圳市,F 批发零售,www.rainbow.cn
002420,毅昌股份,广州毅昌科技股份有限公司,"GUANGZHOU ECHOM SCIENCE&TECHNOLOGY CO.,LTD.",广东省广州市高新技术产业开发区科学城科丰路29号,002420,毅昌股份,2010-06-01,"401,000,000","388,952,942",,,,0,0,华南,广东,广州市,C 制造业,www.echom.com
002421,达实智能,深圳达实智能股份有限公司,"SHENZHEN DAS INTELLITECH CO., LTD.",广东省深圳市南山区高新技术产业园W1-A栋5楼,002421,达实智能,2010-06-03,"642,399,392","458,753,608",,,,0,0,华南,广东,深圳市,I 信息技术,www.chn-das.com
002422,科伦药业,四川科伦药业股份有限公司,"SICHUAN KELUN PHARMACEUTICAL CO., LTD.",四川省成都市新都卫星城工业开发区南二路,002422,科伦药业,2010-06-03,"1,440,000,000","925,133,862",,,,0,0,西南,四川,成都市,C 制造业,www.kelun.com
002423,*ST中特,中原特钢股份有限公司,"ZHONGYUAN SPECIAL STEEL CO.,LTD.",河南省济源市承留镇小寨村,002423,*ST中特,2010-06-03,"502,986,577","465,510,000",,,,0,0,华中,河南,焦作市,C 制造业,www.zssw.com
002424,贵州百灵,贵州百灵企业集团制药股份有限公司,"Guizhou Bailing Group Pharmaceutical Co., Ltd.",贵州省安顺市经济技术开发区西航大道,002424,贵州百灵,2010-06-03,"1,411,200,000","731,661,288",,,,0,0,西南,贵州,安顺市,C 制造业,www.gzbl.com
002425,凯撒股份,凯撒（中国）股份有限公司,"Kaiser (China) Holding Co.,LTD",广东省汕头市龙湖珠津工业区珠津一街3号凯撒工业城,002425,凯撒股份,2010-06-08,"508,590,270","390,790,530",,,,0,0,华南,广东,汕头市,C 制造业,www.kaiser.com.cn
002426,胜利精密,苏州胜利精密制造科技股份有限公司,"Suzhou Victory Precision Manufacture Co.,Ltd.",江苏省苏州市高新区浒关工业园浒泾路55号,002426,胜利精密,2010-06-08,"2,906,123,555","1,667,248,440",,,,0,0,华东,江苏,苏州市,C 制造业,www.vicsz.com
002427,尤夫股份,浙江尤夫高新纤维股份有限公司,"Zhejiang Unifull Industrial Fiber Co.,Ltd.",浙江省湖州市和孚镇工业园区,002427,尤夫股份,2010-06-08,"398,154,658","398,148,752",,,,0,0,华东,浙江,湖州市,C 制造业,www.unifull.com
002428,云南锗业,云南临沧鑫圆锗业股份有限公司,"Yunnan Lincang Xinyuan Germanium Industry Co.,LTD",云南省临沧市临翔区忙畔街道办事处忙畔社区喜鹊窝组168号,002428,云南锗业,2010-06-08,"653,120,000","642,386,318",,,,0,0,西南,云南,临沧市,C 制造业,www.sino-ge.com
002429,兆驰股份,深圳市兆驰股份有限公司,"Shenzhen MTC Co.,LTD.",广东省深圳市龙岗区南湾街道下李朗社区李朗路一号兆驰创新产业园,002429,兆驰股份,2010-06-10,"1,601,523,834","1,588,347,258",,,,0,0,华南,广东,深圳市,C 制造业,www.szmtc.com.cn
002430,杭氧股份,杭州杭氧股份有限公司,"HANGZHOU HANGYANG CO.,LTD.",浙江省临安市青山湖街道东环路99号,002430,杭氧股份,2010-06-10,"831,776,000","810,008,160",,,,0,0,华东,浙江,临安市,C 制造业,www.hangyang.com
002431,棕榈股份,棕榈生态城镇发展股份有限公司," PALM ECO-TOWN DEVELOPMENT CO., LTD.",广东省中山市小榄镇新华中路120号向明大厦11C,002431,棕榈股份,2010-06-10,"1,376,996,500","903,618,172",,,,0,0,华南,广东,中山市,E 建筑业,www.palm-la.com
002432,九安医疗,天津九安医疗电子股份有限公司,"Andon Health Co.,Ltd.",天津市南开区雅安道金平路3号,002432,九安医疗,2010-06-10,"432,805,921","372,000,000",,,,0,0,华北,天津,天津市,C 制造业,www.jiuan.com
002433,太安堂,广东太安堂药业股份有限公司,"Guangdong Taiantang Pharmaceutical Co., Ltd",广东省汕头市金园工业区11R2-2片区第1、2座,002433,太安堂,2010-06-18,"771,064,600","674,974,000",,,,0,0,华南,广东,汕头市,C 制造业,www.taiantang.net
002434,万里扬,浙江万里扬股份有限公司,"Zhejiang Wanliyang Co., Ltd.",浙江省金华市宾虹西路3999号,002434,万里扬,2010-06-18,"1,020,000,000","1,005,857,490",,,,0,0,华东,浙江,金华市,C 制造业,www.zjwly.com
002435,长江润发,长江润发机械股份有限公司,"CHANG JIANG RUNFA MACHINERY CO.,LTD.",江苏省张家港市金港镇镇山东路,002435,长江润发,2010-06-18,"198,000,000","183,730,011",,,,0,0,华东,江苏,苏州市,C 制造业,http://www.cjrfjx.com
002436,兴森科技,深圳市兴森快捷电路科技股份有限公司,"SHENZHEN FASTPRINT CIRCUIT TECH CO.,LTD.",广东省深圳市南山区深南路科技园工业厂房25栋1段3层,002436,兴森科技,2010-06-18,"495,969,168","323,697,071",,,,0,0,华南,广东,深圳市,C 制造业,www.chinafastprint.com
002437,誉衡药业,哈尔滨誉衡药业股份有限公司,"Harbin Gloria Pharmaceuticals Co., Ltd.",黑龙江省哈尔滨市利民经济技术开发区燕京路29号,002437,誉衡药业,2010-06-23,"2,198,290,350","2,128,996,164",,,,0,0,东北,黑龙江,哈尔滨市,C 制造业,www.gloria.cc
002438,江苏神通,江苏神通阀门股份有限公司,"Jiangsu Shentong Valve Co., Ltd",江苏省启东市南阳镇,002438,江苏神通,2010-06-23,"219,571,540","135,076,124",,,,0,0,华东,江苏,南通市,C 制造业,www.stfm.cn
002439,启明星辰,启明星辰信息技术集团股份有限公司,Venustech Group Inc.,北京市海淀区东北旺西路8号中关村软件园21号楼启明星辰大厦一层,002439,启明星辰,2010-06-23,"868,942,274","558,910,604",,,,0,0,华北,北京,北京市,I 信息技术,www.venustech.com.cn
002440,闰土股份,浙江闰土股份有限公司,"Zhejiang Runtu Co.,LTD.",浙江省绍兴市上虞区道墟镇杜浦称山下,002440,闰土股份,2010-07-06,"767,000,000","616,315,123",,,,0,0,华东,浙江,绍兴市,C 制造业,www.runtuchem.com
002441,众业达,众业达电气股份有限公司,"Zhongyeda Electric Co.,Ltd",广东省汕头市衡山路62号,002441,众业达,2010-07-06,"544,139,966","314,779,511",,,,0,0,华南,广东,汕头市,F 批发零售,www.zyd.cn
002442,龙星化工,龙星化工股份有限公司,"LONGXING CHEMICAL INDUSTRY CO., LTD.",河北省沙河市东环路龙星街1号,002442,龙星化工,2010-07-06,"480,000,000","175,422,338",,,,0,0,华北,河北,邢台市,C 制造业,www.hb-lx.com.cn
002443,金洲管道,浙江金洲管道科技股份有限公司,"ZHEJIANG KINGLAND PIPELINE AND TECHNOLOGIES Co., Ltd.",浙江省湖州市东门十五里牌（318国道旁）,002443,金洲管道,2010-07-06,"520,535,520","503,057,223",,,,0,0,华东,浙江,湖州市,C 制造业,www.chinakingland.com
002444,巨星科技,杭州巨星科技股份有限公司,"HANG ZHOU GREAT STAR INDUSTRIAL CO., LTD.",浙江省杭州市江干区九环路35号,002444,巨星科技,2010-07-13,"1,075,247,700","931,407,924",,,,0,0,华东,浙江,杭州市,C 制造业,www.greatstartools.com
002445,中南文化,中南红文化集团股份有限公司,"Jiangyin Zhongnan Heavy Industries Co., Ltd.",江苏省江阴市高新技术产业开发园金山路788号,002445,中南文化,2010-07-13,"747,936,596","614,713,570",,,,0,0,华东,江苏,无锡市,C 制造业,www.znhi.com.cn
002446,盛路通信,广东盛路通信科技股份有限公司,"Guangdong Shenglu Telecommunication Tech. Co., Ltd.",广东省佛山市三水区西南工业园进业二路四号,002446,盛路通信,2010-07-13,"448,300,153","169,128,768",,,,0,0,华南,广东,佛山市,C 制造业,www.shenglu.com
002447,壹桥海参,大连壹桥海参股份有限公司,"Dalian Yi Qiao Sea Cucumber Co.,Ltd.",辽宁省大连瓦房店市谢屯镇沙山村,002447,壹桥海参,2010-07-13,"952,452,000","624,458,250",,,,0,0,东北,辽宁,大连市,A 农林牧渔,www.dlyiqiao.com
002448,中原内配,中原内配集团股份有限公司,ZYNP Corporation.,河南省孟州市产业集聚区,002448,中原内配,2010-07-16,"588,102,305","458,518,058",,,,0,0,华中,河南,焦作市,C 制造业,www.hnzynp.com
002449,国星光电,佛山市国星光电股份有限公司,"Foshan NationStar Optoelectronics Co., Ltd",广东省佛山市禅城区华宝南路18号,002449,国星光电,2010-07-16,"475,751,669","335,013,898",,,,0,0,华南,广东,佛山市,C 制造业,www.nationstar.com
002450,康得新,康得新复合材料集团股份有限公司,"Kangde Xin Composite Material Group Co.,Ltd.",江苏省张家港市环保新材料产业园晨港路北侧、港华路西侧,002450,康得新,2010-07-16,"3,226,390,701","2,872,125,073",,,,0,0,华东,江苏,张家港市,C 制造业,www.kangdexin.com
002451,摩恩电气,上海摩恩电气股份有限公司,"SHANGHAI MORN ELECTRIC EQUIPMENT CO.,LTD",上海市浦东新区江山路2829号,002451,摩恩电气,2010-07-20,"439,200,000","412,202,550",,,,0,0,华东,上海,上海市,C 制造业,www.mornelectric.com
002452,长高集团,湖南长高高压开关集团股份公司,"HunanChanggaoHighVoltageSwitchgerGroupCo., LTD.",湖南省长沙市望城区金星大道高科技食品工业基地（金星大道与普瑞大道交汇处西南角）,002452,长高集团,2010-07-20,"525,424,000","342,704,137",,,,0,0,华中,湖南,长沙市,C 制造业,www.gykg.cn
002453,天马精化,苏州天马精细化学品股份有限公司,"Suzhou Tianma Specialty Chemicals Co., Ltd.",江苏省苏州市吴中区木渎镇花苑东路199-1号,002453,天马精化,2010-07-20,"571,300,000","518,743,426",,,,0,0,华东,江苏,苏州市,C 制造业,www.tianmachem.com
002454,松芝股份,上海加冷松芝汽车空调股份有限公司,"SHANGHAI JIALENG SONGZHI AUTOMOBILE AIRCONDITION CO.,LTD.",上海市莘庄工业区华宁路4999号,002454,松芝股份,2010-07-20,"422,120,000","313,776,397",,,,0,0,华东,上海,上海市,C 制造业,www.shsongz.com.cn
002455,百川股份,无锡百川化工股份有限公司,"Wuxi Baichuan Chemical Industry Co., Ltd",江苏省江阴市云亭街道建设路55号,002455,百川股份,2010-08-03,"474,120,000","298,700,950",,,,0,0,华东,江苏,无锡市,C 制造业,www.bcchem.com
002456,欧菲光,深圳欧菲光科技股份有限公司,"Shenzhen O-film Tech Co.,Ltd.",广东省深圳市光明新区公明街道松白公路华发路段欧菲光科技园,002456,欧菲光,2010-08-03,"1,030,612,000","818,574,973",,,,0,0,华南,广东,深圳市,C 制造业,www.o-film.com
002457,青龙管业,宁夏青龙管业股份有限公司,"Ningxia Qinglong Pipes Industry Co.,LTD.",宁夏回族自治区青铜峡市河西,002457,青龙管业,2010-08-03,"334,992,000","263,741,543",,,,0,0,西北,宁夏,吴忠市,C 制造业,www.qlgd.com.cn
